student_id,Age,Math_score,Science_score,English_score,Hours_studied,pass_fail
1700,22,90,79,73,4.6,1
1701,24,51,70,66,1.5,1
1702,18,50,67,68,4.2,1
1703,22,61,49,63,0.1,1
1704,19,61,58,75,4.0,1
1705,18,92,64,86,6.0,1
1706,24,88,100,100,7.9,1
1707,25,76,60,68,3.8,1
1708,21,48,57,44,1.2,0
1709,19,100,86,81,5.6,1
1710,22,77,76,46,2.4,1
1711,18,76,85,70,7.9,1
1712,22,34,60,67,3.1,1
1713,19,72,77,68,5.6,1
1714,16,100,81,69,6.8,1
1715,18,60,79,79,4.6,1
1716,19,73,98,78,5.9,1
1717,25,63,38,42,0.8,0
1718,18,100,100,97,7.4,1
1719,18,96,96,77,7.6,1
1720,18,85,74,76,5.0,1
1721,19,62,83,77,3.2,1
1722,17,97,92,67,6.2,1
1723,20,73,77,79,5.1,1
1724,24,66,36,50,1.8,1
1725,23,63,46,71,2.2,1
1726,22,77,73,73,2.4,1
1727,24,61,60,52,1.5,1
1728,24,65,58,70,3.9,1
1729,17,83,96,92,6.0,1
1730,18,71,47,62,0.0,1
1731,16,60,67,44,1.0,1
1732,16,48,66,68,0.7,1
1733,24,78,60,64,1.4,1
1734,24,87,82,93,7.2,1
1735,18,68,62,83,4.6,1
1736,24,70,67,58,4.1,1
1737,16,66,73,78,1.9,1
1738,25,46,67,68,4.4,1
1739,25,59,67,66,3.4,1
1740,23,52,59,72,0.7,1
1741,18,89,81,88,4.3,1
1742,19,77,65,71,5.7,1
1743,24,68,79,85,4.8,1
1744,16,85,87,91,7.7,1
1745,24,54,59,56,0.9,1
1746,21,71,93,92,6.2,1
1747,20,32,77,56,0.1,1
1748,17,64,61,55,1.4,1
1749,23,49,71,60,0.8,1
1750,17,93,98,100,7.2,1
1751,22,66,47,67,1.4,1
1752,22,55,73,72,3.8,1
1753,24,74,74,69,5.7,1
1754,21,73,79,90,5.7,1
1755,23,82,61,56,1.5,1
1756,22,71,68,50,4.2,1
1757,19,82,45,59,2.4,1
1758,17,81,84,78,5.1,1
1759,17,78,68,52,1.3,1
1760,16,81,76,88,7.7,1
1761,18,28,68,83,3.8,1
1762,22,43,65,77,0.1,1
1763,16,71,62,77,5.7,1
1764,24,96,90,79,5.5,1
1765,18,87,69,76,5.4,1
1766,18,76,84,69,4.1,1
1767,22,71,60,56,1.4,1
1768,17,43,57,67,2.3,1
1769,16,70,77,69,5.9,1
1770,24,100,95,82,6.6,1
1771,25,83,84,72,6.8,1
1772,17,57,62,55,0.0,1
1773,21,48,60,39,0.1,0
1774,22,54,54,63,1.0,1
1775,20,54,69,59,1.8,1
1776,20,61,41,69,0.9,1
1777,18,59,60,74,1.1,1
1778,17,48,73,67,1.5,1
1779,21,88,91,66,7.2,1
1780,20,61,48,63,1.0,1
1781,18,67,44,45,2.6,1
1782,22,59,80,58,1.1,1
1783,18,39,61,64,1.2,1
1784,21,86,69,69,3.4,1
1785,23,43,67,66,2.3,1
1786,24,67,61,69,1.5,1
1787,20,87,100,88,8.0,1
1788,17,95,72,76,5.6,1
1789,25,78,81,68,5.0,1
1790,19,90,72,88,7.4,1
1791,17,71,93,72,6.9,1
1792,19,33,54,69,2.7,1
1793,16,63,75,61,2.4,1
1794,21,93,85,81,7.2,1
1795,21,35,68,70,1.7,1
1796,23,71,66,72,2.9,1
1797,16,77,73,64,5.5,1
1798,25,88,62,83,4.2,1
1799,19,78,78,64,4.7,1
1800,16,61,89,66,4.7,1
1801,19,55,64,77,1.5,1
1802,20,72,87,76,5.8,1
1803,18,62,71,60,0.4,1
1804,24,100,97,76,7.8,1
1805,17,95,90,92,7.3,1
1806,16,54,57,89,1.3,1
1807,20,37,50,55,0.4,0
1808,22,52,60,69,4.0,1
1809,17,60,51,65,1.3,1
1810,20,49,78,65,1.7,1
1811,25,92,66,61,5.6,1
1812,24,68,70,59,2.1,1
1813,20,74,77,73,4.4,1
1814,18,88,85,87,7.5,1
1815,16,75,97,74,5.1,1
1816,21,75,86,73,5.1,1
1817,24,80,82,58,2.1,1
1818,16,100,88,100,6.6,1
1819,18,80,66,81,2.0,1
1820,25,37,60,52,0.9,0
1821,20,72,74,83,7.0,1
1822,20,53,48,50,1.6,1
1823,22,62,79,48,1.2,1
1824,17,90,53,76,4.0,1
1825,18,41,64,63,1.5,1
1826,18,81,92,67,7.1,1
1827,19,65,63,84,0.6,1
1828,17,60,92,90,5.8,1
1829,16,72,77,82,4.8,1
1830,16,41,62,55,1.1,1
1831,25,84,51,73,0.1,1
1832,21,94,89,83,6.8,1
1833,25,87,76,73,7.1,1
1834,24,78,75,72,5.5,1
1835,16,54,72,65,0.8,1
1836,19,50,52,63,0.2,1
1837,20,70,56,79,1.8,1
1838,17,55,80,71,3.9,1
1839,20,62,64,88,2.9,1
1840,16,61,82,85,4.8,1
1841,25,38,73,59,1.5,1
1842,20,50,87,81,2.8,1
1843,21,92,70,83,7.5,1
1844,18,80,85,83,6.2,1
1845,23,81,67,89,5.8,1
1846,20,66,59,68,1.2,1
1847,22,52,68,81,2.8,1
1848,21,56,84,55,1.1,1
1849,22,53,70,51,3.3,1
1850,22,53,56,50,0.7,1
1851,19,77,80,78,5.6,1
1852,24,70,75,74,3.8,1
1853,21,78,53,75,2.9,1
1854,24,96,95,79,7.8,1
1855,19,76,80,58,0.4,1
1856,16,66,76,78,5.6,1
1857,17,96,87,77,5.3,1
1858,21,57,61,64,1.1,1
1859,22,67,78,63,1.2,1
1860,20,51,70,60,3.8,1
1861,16,78,85,83,2.3,1
1862,24,64,53,70,1.3,1
1863,23,85,52,57,4.4,1
1864,22,84,86,86,7.5,1
1865,22,92,93,78,7.8,1
1866,18,75,98,77,6.6,1
1867,17,70,84,67,6.5,1
1868,18,39,50,68,0.4,1
1869,20,73,67,64,0.9,1
1870,20,57,68,68,1.3,1
1871,16,73,94,76,6.1,1
1872,20,55,56,60,0.7,1
1873,23,45,82,70,0.4,1
1874,20,86,78,83,7.7,1
1875,22,96,77,85,5.8,1
1876,24,65,62,57,0.8,1
1877,25,56,85,84,6.4,1
1878,23,59,40,44,0.6,0
1879,19,89,70,81,7.1,1
1880,24,64,71,57,4.1,1
1881,21,76,78,53,3.6,1
1882,16,63,87,71,7.1,1
1883,19,63,71,54,8.0,1
1884,17,64,96,94,6.4,1
1885,24,90,62,69,6.9,1
1886,18,85,91,89,7.5,1
1887,21,83,75,40,2.8,1
1888,20,87,58,86,6.1,1
1889,17,74,88,81,7.8,1
1890,25,96,93,88,7.3,1
1891,25,72,99,74,7.6,1
1892,16,74,65,62,5.0,1
1893,19,70,77,84,5.6,1
1894,25,74,79,73,3.2,1
1895,23,68,88,58,5.4,1
1896,17,52,56,39,0.7,0
1897,22,82,90,64,6.1,1
1898,23,98,63,60,1.7,1
1899,23,63,68,55,0.3,1
1900,16,78,89,80,7.9,1
1901,21,88,81,79,6.3,1
1902,22,66,62,63,2.2,1
1903,17,85,76,56,2.2,1
1904,19,80,77,95,5.4,1
1905,17,55,98,79,7.2,1
1906,22,78,53,67,3.9,1
1907,22,62,57,85,2.8,1
1908,25,62,60,51,1.6,1
1909,18,93,65,67,2.6,1
1910,21,35,77,46,0.1,1
1911,23,100,100,70,6.9,1
1912,16,94,100,76,7.9,1
1913,23,72,75,75,5.1,1
1914,24,72,75,74,6.2,1
1915,19,100,84,100,7.6,1
1916,16,66,59,84,2.4,1
1917,17,69,69,68,5.6,1
1918,24,74,80,68,3.4,1
1919,18,59,81,76,3.7,1
1920,20,93,79,70,6.8,1
1921,20,100,70,80,5.6,1
1922,17,60,85,64,0.7,1
1923,17,71,47,80,4.0,1
1924,25,88,71,62,6.4,1
1925,19,50,67,69,1.8,1
1926,17,78,71,57,2.8,1
1927,22,49,62,55,0.1,1
1928,20,89,86,54,2.5,1
1929,19,57,55,77,0.0,1
1930,24,84,75,74,6.6,1
1931,25,88,100,88,7.9,1
1932,16,96,77,76,6.4,1
1933,22,98,100,72,7.8,1
1934,17,76,83,80,5.7,1
1935,25,89,69,78,6.3,1
1936,21,76,73,70,1.6,1
1937,25,48,52,76,1.2,1
1938,16,75,88,85,5.9,1
1939,21,56,56,71,1.5,1
1940,22,100,77,71,6.2,1
1941,18,64,65,83,5.0,1
1942,25,67,66,69,1.0,1
1943,18,46,60,67,0.7,1
1944,23,70,71,85,6.4,1
1945,17,39,74,57,1.7,1
1946,18,50,69,64,1.4,1
1947,25,78,72,69,5.0,1
1948,25,83,89,74,4.8,1
1949,20,85,89,94,7.4,1
1950,18,63,48,81,1.7,1
1951,16,69,84,75,2.6,1
1952,23,57,77,73,1.6,1
1953,20,74,60,92,3.7,1
1954,20,51,53,44,1.4,0
1955,20,100,99,77,7.7,1
1956,19,81,64,84,7.6,1
1957,22,72,85,82,4.8,1
1958,19,80,64,83,4.5,1
1959,17,92,53,70,3.6,1
1960,25,93,65,59,6.6,1
1961,21,84,83,63,3.2,1
1962,19,60,53,53,0.6,1
1963,21,58,62,57,1.0,1
1964,21,95,75,77,7.2,1
1965,25,64,77,60,1.7,1
1966,17,45,65,61,4.6,1
1967,22,61,73,71,2.5,1
1968,20,55,75,74,3.4,1
1969,21,74,78,91,4.7,1
1970,25,88,96,79,7.9,1
1971,22,41,55,59,0.3,1
1972,23,60,65,47,0.8,1
1973,20,62,70,69,2.5,1
1974,16,53,65,58,3.1,1
1975,17,86,81,83,6.7,1
1976,18,80,52,76,0.8,1
1977,22,78,73,72,1.8,1
1978,24,66,100,75,7.9,1
1979,20,87,86,78,7.1,1
1980,25,89,69,89,6.3,1
1981,18,81,82,82,4.7,1
1982,22,88,70,64,5.1,1
1983,19,56,49,66,4.6,1
1984,19,75,61,46,0.7,1
1985,21,85,63,72,4.5,1
1986,17,49,51,62,0.6,1
1987,19,59,80,61,3.7,1
1988,24,89,63,94,4.1,1
1989,23,79,73,90,5.2,1
1990,22,100,97,74,7.8,1
1991,22,59,69,57,1.5,1
1992,17,82,74,51,1.2,1
1993,19,46,59,48,0.1,1
1994,21,65,69,64,2.1,1
1995,22,51,70,59,1.7,1
1996,21,69,49,49,0.8,1
1997,22,64,69,62,1.6,1
1998,24,85,64,57,3.5,1
1999,17,65,65,65,1.8,1
2000,17,68,78,56,2.2,1
2001,22,83,80,75,3.1,1
2002,19,54,67,77,1.4,1
2003,25,71,66,78,2.3,1
2004,20,73,81,74,6.8,1
2005,17,53,72,78,1.3,1
2006,22,61,71,75,2.7,1
2007,17,60,61,57,1.4,1
2008,16,81,72,76,3.9,1
2009,16,95,73,67,4.5,1
2010,18,78,97,89,6.2,1
2011,21,65,38,70,3.6,1
2012,21,83,76,63,3.7,1
2013,21,87,63,92,7.1,1
2014,17,54,50,64,2.2,1
2015,18,97,75,90,7.8,1
2016,19,84,71,63,4.6,1
2017,19,89,100,61,6.0,1
2018,24,59,59,89,7.2,1
2019,24,69,57,57,1.4,1
2020,20,78,79,70,2.5,1
2021,21,97,97,63,6.7,1
2022,21,55,78,64,2.3,1
2023,18,88,95,60,3.7,1
2024,20,58,81,75,3.9,1
2025,23,52,72,68,0.3,1
2026,22,69,69,65,2.8,1
2027,18,61,89,59,2.8,1
2028,18,67,86,77,7.6,1
2029,19,77,66,93,3.5,1
2030,19,86,75,71,6.5,1
2031,17,97,78,86,7.1,1
2032,21,91,94,92,6.4,1
2033,20,49,58,74,1.1,1
2034,23,80,58,87,4.4,1
2035,22,39,57,47,0.8,0
2036,21,69,61,75,3.7,1
2037,22,72,70,71,3.7,1
2038,18,69,73,81,4.9,1
2039,24,48,52,71,3.0,1
2040,22,56,55,53,1.0,1
2041,24,73,73,78,3.7,1
2042,21,58,82,62,4.8,1
2043,21,94,94,64,6.9,1
2044,19,70,46,62,4.1,1
2045,18,51,44,62,1.8,1
2046,16,90,77,74,6.4,1
2047,17,50,53,65,0.0,1
2048,23,60,46,60,0.2,1
2049,17,56,67,69,2.4,1
2050,20,100,74,61,6.6,1
2051,25,60,62,73,1.0,1
2052,19,76,61,51,1.4,1
2053,23,68,77,63,3.8,1
2054,20,61,67,64,3.1,1
2055,22,86,90,86,6.5,1
2056,25,72,52,50,2.4,1
2057,25,78,65,84,3.6,1
2058,23,82,76,65,2.2,1
2059,24,73,56,58,1.7,1
2060,18,65,66,59,2.8,1
2061,18,64,56,49,2.2,1
2062,23,83,53,71,3.0,1
2063,25,60,79,76,5.7,1
2064,25,100,78,94,7.6,1
2065,22,76,62,63,0.5,1
2066,23,100,68,84,7.5,1
2067,19,72,48,42,0.8,1
2068,17,78,58,64,0.5,1
2069,17,57,82,76,3.5,1
2070,17,78,55,97,5.6,1
2071,25,77,87,70,4.5,1
2072,18,61,51,67,3.5,1
2073,17,61,63,79,4.7,1
2074,16,87,57,75,2.9,1
2075,17,53,42,66,2.7,1
2076,19,67,72,75,6.7,1
2077,21,85,55,72,2.9,1
2078,22,70,79,78,7.0,1
2079,24,71,71,59,2.4,1
2080,19,74,78,97,6.6,1
2081,22,99,88,80,5.6,1
2082,25,61,49,64,1.9,1
2083,20,85,75,78,3.2,1
2084,20,84,89,77,5.2,1
2085,19,66,61,52,2.7,1
2086,16,56,88,76,1.9,1
2087,25,77,76,100,5.6,1
2088,25,75,100,68,5.9,1
2089,23,84,90,94,7.6,1
2090,21,72,63,88,3.5,1
2091,19,75,64,65,0.2,1
2092,22,63,77,63,5.5,1
2093,16,62,73,65,3.1,1
2094,17,54,95,53,3.5,1
2095,21,51,88,68,2.8,1
2096,16,67,63,44,1.8,1
2097,24,75,74,70,4.5,1
2098,17,35,50,64,0.5,0
2099,21,61,61,64,2.8,1
2100,23,92,75,72,5.3,1
2101,24,55,44,80,1.6,1
2102,23,63,97,70,5.7,1
2103,20,83,100,75,7.0,1
2104,17,70,72,52,0.4,1
2105,25,93,84,78,3.9,1
2106,20,66,83,87,5.9,1
2107,18,57,69,63,0.3,1
2108,16,41,81,73,4.0,1
2109,22,68,65,73,2.4,1
2110,16,73,82,82,6.9,1
2111,19,59,57,67,3.0,1
2112,21,82,100,73,7.5,1
2113,21,100,75,68,7.4,1
2114,21,67,64,63,5.8,1
2115,16,53,74,87,6.5,1
2116,24,65,59,65,3.7,1
2117,24,76,62,73,2.1,1
2118,16,63,62,59,2.2,1
2119,19,75,95,86,6.2,1
2120,20,78,82,58,5.3,1
2121,25,49,72,70,0.1,1
2122,23,49,60,75,3.7,1
2123,21,74,65,93,3.8,1
2124,20,94,59,73,7.2,1
2125,23,61,53,67,1.4,1
2126,18,55,59,61,1.2,1
2127,17,81,89,67,5.2,1
2128,24,81,95,83,5.7,1
2129,20,100,90,90,7.8,1
2130,16,62,73,77,4.8,1
2131,23,65,64,45,0.9,1
2132,22,47,51,65,0.6,1
2133,16,67,57,55,2.6,1
2134,23,94,86,84,7.5,1
2135,21,80,48,74,0.4,1
2136,21,74,75,60,4.1,1
2137,25,88,75,64,5.7,1
2138,18,58,73,68,3.0,1
2139,17,100,87,97,7.7,1
2140,22,71,90,87,4.3,1
2141,16,66,65,72,4.9,1
2142,25,71,66,74,2.3,1
2143,21,49,91,61,1.8,1
2144,22,54,60,78,2.9,1
2145,21,65,70,64,5.2,1
2146,18,92,87,100,7.4,1
2147,25,59,66,73,5.3,1
2148,22,73,84,68,3.4,1
2149,19,85,84,87,7.2,1
2150,24,84,74,77,5.7,1
2151,16,88,84,90,6.7,1
2152,24,90,94,76,7.3,1
2153,22,77,88,67,5.6,1
2154,21,92,49,52,4.7,1
2155,16,83,46,73,0.6,1
2156,22,55,60,67,2.3,1
2157,18,59,69,71,5.8,1
2158,16,73,64,84,4.7,1
2159,22,73,83,64,2.6,1
2160,19,84,58,78,2.4,1
2161,24,80,65,69,4.6,1
2162,18,94,100,89,7.6,1
2163,19,64,92,66,3.4,1
2164,18,68,58,73,0.9,1
2165,18,95,49,67,2.3,1
2166,20,32,67,81,1.1,1
2167,18,80,41,43,0.2,1
2168,16,65,77,63,3.9,1
2169,20,67,79,63,7.5,1
2170,20,81,81,59,7.3,1
2171,17,60,74,91,3.6,1
2172,17,57,93,67,7.7,1
2173,19,71,91,75,5.8,1
2174,24,93,93,83,5.4,1
2175,16,88,62,62,3.5,1
2176,16,100,81,77,7.6,1
2177,25,83,63,68,3.0,1
2178,18,85,79,84,5.9,1
2179,17,97,73,86,7.6,1
2180,24,74,75,71,4.9,1
2181,20,68,70,67,4.9,1
2182,18,95,97,63,7.0,1
2183,23,59,61,63,3.9,1
2184,19,55,74,51,0.9,1
2185,20,60,73,64,3.4,1
2186,21,79,71,84,5.3,1
2187,18,58,83,68,6.2,1
2188,19,56,56,67,0.2,1
2189,22,58,50,57,0.5,1
2190,23,79,70,73,3.4,1
2191,23,66,97,73,5.8,1
2192,25,94,66,77,7.0,1
2193,17,77,80,81,7.6,1
2194,16,79,97,87,6.4,1
2195,21,62,76,68,6.1,1
2196,19,85,94,75,7.9,1
2197,19,70,75,56,2.3,1
2198,19,92,89,82,7.5,1
2199,24,47,67,67,0.8,1
2200,19,83,76,72,5.1,1
2201,17,72,90,88,6.5,1
2202,17,35,42,61,0.6,0
2203,22,55,44,64,0.2,1
2204,25,77,87,91,6.3,1
2205,20,62,90,75,6.3,1
2206,17,75,58,56,2.1,1
2207,20,70,81,68,3.4,1
2208,24,81,47,93,4.1,1
2209,22,86,70,70,7.6,1
2210,16,72,70,79,3.2,1
2211,25,56,66,59,0.9,1
2212,24,56,71,55,1.4,1
2213,19,39,71,43,0.7,1
2214,19,53,47,61,0.5,1
2215,21,99,87,63,6.7,1
2216,20,62,79,58,5.5,1
2217,24,79,70,60,4.0,1
2218,24,85,89,80,6.9,1
2219,17,74,73,82,3.4,1
2220,17,61,35,74,1.3,1
2221,16,66,85,75,7.1,1
2222,24,67,75,70,3.3,1
2223,20,85,74,68,5.8,1
2224,25,98,86,85,5.2,1
2225,19,91,79,70,6.4,1
2226,19,76,100,75,7.5,1
2227,18,57,50,61,1.3,1
2228,23,63,68,60,0.5,1
2229,19,72,70,76,1.6,1
2230,25,69,53,74,1.3,1
2231,19,74,68,63,2.8,1
2232,22,99,70,87,4.7,1
2233,22,69,81,86,7.5,1
2234,17,93,78,85,5.8,1
2235,17,41,58,53,1.0,1
2236,25,84,93,70,4.8,1
2237,25,69,79,82,5.3,1
2238,17,49,82,78,7.4,1
2239,23,71,100,92,7.0,1
2240,23,73,61,71,3.4,1
2241,17,46,76,63,1.9,1
2242,24,54,80,73,2.5,1
2243,19,100,80,78,7.6,1
2244,24,46,68,63,3.5,1
2245,17,62,79,82,4.5,1
2246,23,81,75,87,6.2,1
2247,25,100,74,68,4.5,1
2248,16,66,58,69,1.6,1
2249,25,74,72,66,2.5,1
2250,25,90,56,55,2.2,1
2251,22,53,50,42,0.4,0
2252,16,59,100,65,6.9,1
2253,23,46,76,71,3.9,1
2254,16,45,55,58,3.0,1
2255,18,91,93,82,7.0,1
2256,16,61,72,61,2.5,1
2257,19,74,67,65,5.2,1
2258,18,61,63,69,7.2,1
2259,24,49,47,58,0.1,1
2260,19,77,65,79,6.6,1
2261,17,76,66,60,1.4,1
2262,16,53,61,65,2.5,1
2263,23,67,61,68,4.5,1
2264,17,62,71,69,1.5,1
2265,16,81,73,75,6.1,1
2266,19,68,55,45,2.5,1
2267,19,78,71,72,6.0,1
2268,20,66,58,69,1.1,1
2269,19,74,94,65,2.2,1
2270,17,83,63,67,3.9,1
2271,24,53,56,89,3.6,1
2272,22,65,29,50,1.2,0
2273,22,74,49,72,2.8,1
2274,24,90,74,65,4.4,1
2275,24,79,94,83,6.2,1
2276,18,71,62,73,3.8,1
2277,25,64,67,64,3.0,1
2278,16,44,52,65,1.3,1
2279,17,56,68,48,1.5,1
2280,23,75,69,83,6.5,1
2281,22,69,81,75,5.8,1
2282,23,60,69,100,5.4,1
2283,19,90,73,63,6.1,1
2284,25,77,82,71,3.2,1
2285,20,100,79,89,7.1,1
2286,18,89,47,84,1.0,1
2287,17,67,47,61,2.5,1
2288,16,78,80,81,5.3,1
2289,20,58,66,68,0.6,1
2290,24,87,75,88,6.8,1
2291,21,46,56,65,0.8,1
2292,22,94,78,63,6.7,1
2293,17,55,92,62,3.1,1
2294,20,87,81,69,6.6,1
2295,22,61,87,75,4.3,1
2296,25,60,63,73,1.4,1
2297,24,66,71,92,6.6,1
2298,18,62,81,74,4.0,1
2299,17,58,58,65,2.7,1
2300,23,67,69,58,0.3,1
2301,18,62,69,72,3.2,1
2302,17,65,61,85,5.2,1
2303,18,54,62,56,2.6,1
2304,22,72,81,73,3.4,1
2305,17,78,64,66,4.8,1
2306,21,91,89,79,6.8,1
2307,18,74,86,80,7.8,1
2308,21,79,85,75,7.6,1
2309,24,79,71,87,6.5,1
2310,17,85,81,81,6.9,1
2311,25,76,88,71,5.5,1
2312,24,84,62,76,2.1,1
2313,23,54,56,66,2.6,1
2314,22,65,69,68,2.0,1
2315,18,66,81,90,5.1,1
2316,19,81,100,68,7.4,1
2317,24,83,77,87,4.6,1
2318,17,71,73,68,3.1,1
2319,20,97,74,69,3.4,1
2320,17,99,78,82,6.7,1
2321,19,89,74,56,4.6,1
2322,16,61,50,71,3.0,1
2323,22,60,59,63,2.2,1
2324,22,84,82,74,7.3,1
2325,22,65,48,63,1.7,1
2326,21,71,62,77,0.8,1
2327,19,52,75,67,0.5,1
2328,25,51,47,82,2.6,1
2329,16,56,86,79,2.7,1
2330,23,81,58,50,1.7,1
2331,20,59,57,79,3.2,1
2332,21,64,59,49,0.7,1
2333,20,57,81,80,2.3,1
2334,18,78,66,70,5.0,1
2335,16,74,98,87,6.0,1
2336,24,58,44,51,1.1,1
2337,17,69,74,64,3.2,1
2338,22,95,69,78,4.4,1
2339,25,65,50,58,2.2,1
2340,21,55,65,70,4.0,1
2341,22,49,77,50,4.0,1
2342,18,76,90,69,3.2,1
2343,23,73,73,66,5.2,1
2344,22,62,60,59,3.3,1
2345,18,69,76,65,4.9,1
2346,16,60,67,80,2.6,1
2347,23,79,78,62,5.5,1
2348,22,59,88,58,4.4,1
2349,18,68,63,55,3.7,1
2350,19,68,61,88,2.6,1
2351,19,55,79,66,4.6,1
2352,18,89,82,83,7.8,1
2353,25,100,66,80,6.7,1
2354,17,74,73,63,0.1,1
2355,24,89,85,77,8.0,1
2356,24,63,63,48,1.0,1
2357,24,56,87,94,5.7,1
2358,16,74,65,56,2.9,1
2359,23,73,74,68,3.4,1
2360,17,100,69,88,5.8,1
2361,18,86,78,93,7.3,1
2362,17,79,67,54,3.7,1
2363,20,61,58,60,2.7,1
2364,20,77,76,68,4.8,1
2365,20,67,48,58,0.2,1
2366,18,62,69,88,4.5,1
2367,20,61,56,48,1.2,1
2368,20,60,84,76,5.1,1
2369,20,71,62,43,1.2,1
2370,24,66,64,65,3.2,1
2371,21,63,71,65,5.2,1
2372,23,74,86,67,5.2,1
2373,23,100,88,76,7.2,1
2374,19,68,48,53,1.2,1
2375,17,67,87,94,5.2,1
2376,24,70,85,72,7.2,1
2377,16,76,75,81,3.2,1
2378,24,88,79,79,6.8,1
2379,16,60,70,72,3.6,1
2380,19,54,62,59,1.8,1
2381,25,60,83,63,2.1,1
2382,18,45,81,75,4.2,1
2383,25,73,82,80,6.1,1
2384,17,58,66,67,1.6,1
2385,19,44,52,61,0.8,1
2386,22,84,100,94,6.9,1
2387,19,60,61,81,4.7,1
2388,22,73,69,74,4.8,1
2389,24,66,88,70,3.9,1
2390,21,78,57,63,2.2,1
2391,23,58,53,83,0.9,1
2392,24,71,74,74,3.8,1
2393,22,96,90,67,5.4,1
2394,18,76,69,69,1.5,1
2395,20,64,85,78,4.0,1
2396,25,67,59,57,1.7,1
2397,19,84,60,73,6.1,1
2398,24,81,77,68,7.8,1
2399,20,59,89,70,1.8,1
2400,20,55,56,81,2.7,1
2401,23,46,59,91,2.5,1
2402,16,86,75,97,7.7,1
2403,23,97,83,82,6.1,1
2404,20,100,95,81,6.7,1
2405,22,57,64,70,2.6,1
2406,20,72,61,71,0.9,1
2407,23,60,72,98,7.5,1
2408,22,70,89,70,5.5,1
2409,20,83,86,92,7.9,1
2410,24,70,73,66,3.0,1
2411,18,100,98,78,7.0,1
2412,18,51,63,68,4.7,1
2413,23,44,56,65,2.0,1
2414,20,91,90,89,5.5,1
2415,21,72,100,82,7.7,1
2416,21,61,62,73,3.7,1
2417,20,62,62,73,2.0,1
2418,22,89,88,61,6.4,1
2419,16,82,86,79,7.3,1
2420,24,84,78,92,7.0,1
2421,20,60,62,48,4.6,1
2422,17,59,80,54,4.3,1
2423,17,56,78,75,4.6,1
2424,22,85,60,83,6.5,1
2425,18,91,84,69,5.2,1
2426,22,95,77,86,7.1,1
2427,25,89,84,72,6.6,1
2428,19,77,77,61,4.7,1
2429,19,69,77,93,6.2,1
2430,18,44,68,71,1.5,1
2431,17,37,45,62,0.2,0
2432,17,50,64,74,2.6,1
2433,19,80,92,67,1.6,1
2434,21,82,76,43,0.2,1
2435,17,72,92,79,6.7,1
2436,22,36,51,63,0.4,1
2437,22,96,96,60,4.7,1
2438,24,58,61,57,1.0,1
2439,23,53,100,71,5.9,1
2440,17,84,77,85,6.4,1
2441,17,97,88,60,7.6,1
2442,17,80,87,62,2.8,1
2443,22,80,80,78,7.6,1
2444,22,66,100,83,7.0,1
2445,21,60,52,73,0.4,1
2446,18,78,79,73,5.6,1
2447,19,76,75,75,6.9,1
2448,18,64,56,63,1.4,1
2449,18,85,59,75,2.9,1
2450,22,76,84,70,5.0,1
2451,21,58,58,44,0.2,1
2452,18,87,96,84,7.3,1
2453,25,80,84,73,5.8,1
2454,22,93,98,91,7.9,1
2455,22,75,82,69,6.8,1
2456,20,59,79,66,3.8,1
2457,21,65,89,73,5.3,1
2458,25,48,64,69,1.6,1
2459,18,66,66,48,1.8,1
2460,17,77,64,82,2.0,1
2461,20,82,64,54,2.6,1
2462,20,77,89,86,6.1,1
2463,18,76,74,81,4.6,1
2464,16,74,84,78,6.4,1
2465,16,82,94,91,6.7,1
2466,21,62,82,45,1.5,1
2467,22,73,86,65,3.6,1
2468,20,74,67,74,5.2,1
2469,18,67,53,51,2.0,1
2470,21,74,79,95,6.1,1
2471,22,81,76,76,5.1,1
2472,17,72,59,57,1.0,1
2473,21,33,79,84,2.5,1
2474,24,73,72,45,1.5,1
2475,24,65,56,80,1.6,1
2476,21,73,76,59,4.2,1
2477,24,75,63,75,4.2,1
2478,24,89,71,76,1.3,1
2479,25,79,56,41,1.8,1
2480,22,75,79,100,6.9,1
2481,22,90,49,76,2.4,1
2482,18,69,78,81,5.8,1
2483,24,81,95,72,5.3,1
2484,22,56,54,64,1.1,1
2485,19,74,79,62,3.1,1
2486,21,52,68,59,0.6,1
2487,22,57,34,69,1.0,1
2488,20,89,86,78,6.1,1
2489,20,73,59,73,4.2,1
2490,17,85,69,69,4.3,1
2491,21,86,84,85,7.0,1
2492,23,60,79,83,3.4,1
2493,23,80,86,91,6.1,1
2494,25,82,85,100,6.9,1
2495,23,94,81,67,6.7,1
2496,20,63,81,58,6.7,1
2497,24,60,60,66,2.6,1
2498,23,64,49,66,1.9,1
2499,20,61,43,44,0.8,0
2500,22,66,87,63,4.9,1
2501,16,56,65,86,4.8,1
2502,17,81,88,96,7.7,1
2503,25,53,81,60,3.4,1
2504,23,90,49,70,4.6,1
2505,22,91,80,100,5.4,1
2506,17,68,63,68,2.3,1
2507,23,81,100,65,6.8,1
2508,19,90,67,57,2.2,1
2509,20,87,93,87,6.1,1
2510,22,65,82,71,6.0,1
2511,23,74,97,79,6.9,1
2512,19,42,58,88,2.5,1
2513,17,69,89,79,5.1,1
2514,20,93,74,81,6.8,1
2515,23,84,57,79,7.2,1
2516,25,70,51,66,2.5,1
2517,20,67,78,76,6.1,1
2518,17,70,93,69,5.7,1
2519,20,53,70,70,1.2,1
2520,20,83,86,73,4.9,1
